id,x,y,z
23525,1669.187,2887.93,-35.596575
23526,1709.235,2832.77,-35.024925
23527,1709.235,2832.77,-35.024925
23528,1709.235,2832.77,-35.024925
23529,1789.831,2820.33,-34.12045
23530,1789.831,2820.33,-34.12045
23531,1789.831,2820.33,-34.12045
23532,1907.205,3326.23,-33.520625
23533,1907.205,3326.23,-33.520625
23534,1907.205,3326.23,-33.520625
23535,1939.896,3364.61,-32.902575
23536,1939.896,3364.61,-32.902575
23537,1939.896,3364.61,-32.902575
23538,1993.516,3387.48,-32.06745
23539,1993.516,3387.48,-32.06745
23540,1993.516,3387.48,-32.06745
23541,2003.604,3442.21,-31.65295
23542,2003.604,3442.21,-31.65295
23543,2003.604,3442.21,-31.65295
23544,2043.842,3474.81,-31.018325
23545,2043.842,3474.81,-31.018325
23546,2043.842,3474.81,-31.018325
23547,2072.171,3514.29,-30.537675
23548,2072.171,3514.29,-30.537675
23549,2072.171,3514.29,-30.537675
23550,2132.638,3530.79,-30.08805
23551,2132.638,3530.79,-30.08805
23552,2132.638,3530.79,-30.08805
23553,2139.385,3592.23,-29.84105
23554,2139.385,3592.23,-29.84105
23555,2139.385,3592.23,-29.84105
23556,2174.393,3627.1,-29.67965
23557,2174.393,3627.1,-29.67965
23558,2174.393,3627.1,-29.67965
23559,2203.299,3669.05,-29.62505
23560,2203.299,3669.05,-29.62505
23561,2203.299,3669.05,-29.62505
23562,1758.286,2906.85,-34.744525
23563,1758.286,2906.85,-34.744525
23564,1758.286,2906.85,-34.744525
23565,1850.313,2870.96,-33.616425
23566,1850.313,2870.96,-33.616425
23567,1850.313,2870.96,-33.616425
23568,1951.607,2887.19,-32.570925
23569,1951.607,2887.19,-32.570925
23570,1951.607,2887.19,-32.570925
23571,2061.622,2952.3,-31.69135
23572,2061.622,2952.3,-31.69135
23573,2061.622,2952.3,-31.69135
23574,1744.397,2987.23,-35.16135
23575,1744.397,2987.23,-35.16135
23576,1744.397,2987.23,-35.16135
23577,1785.298,3044.7,-34.893025
23578,1785.298,3044.7,-34.893025
23579,1785.298,3044.7,-34.893025
23580,1849.936,2958.51,-33.886125
23581,1849.936,2958.51,-33.886125
23582,1849.936,2958.51,-33.886125
23583,2157.043,3049.82,-31.0479
23584,2157.043,3049.82,-31.0479
23585,2157.043,3049.82,-31.0479
23586,1822.565,3113.0,-34.637
23587,1822.565,3113.0,-34.637
23588,1822.565,3113.0,-34.637
23589,1864.463,3039.65,-33.938875
23590,1864.463,3039.65,-33.938875
23591,1864.463,3039.65,-33.938875
23592,1953.127,2994.69,-32.837225
23593,1953.127,2994.69,-32.837225
23594,1953.127,2994.69,-32.837225
23595,2029.067,3069.47,-32.165825
23596,2029.067,3069.47,-32.165825
23597,2029.067,3069.47,-32.165825
23598,1922.144,3086.41,-33.35205
23599,1922.144,3086.41,-33.35205
23600,1922.144,3086.41,-33.35205
23601,1873.455,3161.05,-34.06725
23602,1873.455,3161.05,-34.06725
23603,1873.455,3161.05,-34.06725
23604,1902.65,3218.94,-33.7103
23605,1902.65,3218.94,-33.7103
23606,1902.65,3218.94,-33.7103
23607,1924.471,3274.07,-33.36415
23608,1924.471,3274.07,-33.36415
23609,1924.471,3274.07,-33.36415
23610,1986.772,3312.84,-32.440125
23611,1986.772,3312.84,-32.440125
23612,1986.772,3312.84,-32.440125
23613,1958.883,3151.77,-32.983925
23614,1958.883,3151.77,-32.983925
23615,1958.883,3151.77,-32.983925
23616,1978.437,3233.77,-32.706925
23617,1978.437,3233.77,-32.706925
23618,1978.437,3233.77,-32.706925
23619,2036.149,3176.3,-32.10725
23620,2036.149,3176.3,-32.10725
23621,2036.149,3176.3,-32.10725
23622,2108.646,3130.09,-31.44335
23623,2108.646,3130.09,-31.44335
23624,2108.646,3130.09,-31.44335
23625,2208.274,3165.11,-30.656475
23626,2208.274,3165.11,-30.656475
23627,2208.274,3165.11,-30.656475
23628,2304.765,3240.67,-30.004875
23629,2304.765,3240.67,-30.004875
23630,2304.765,3240.67,-30.004875
23631,2403.192,3351.67,-29.4703
23632,2403.192,3351.67,-29.4703
23633,2403.192,3351.67,-29.4703
23634,2498.681,3481.28,-29.159225
23635,2498.681,3481.28,-29.159225
23636,2498.681,3481.28,-29.159225
23637,2078.008,3341.11,-31.334375
23638,2078.008,3341.11,-31.334375
23639,2078.008,3341.11,-31.334375
23640,2063.471,3264.69,-31.710025
23641,2063.471,3264.69,-31.710025
23642,2063.471,3264.69,-31.710025
23643,2123.494,3208.33,-31.250925
23644,2123.494,3208.33,-31.250925
23645,2123.494,3208.33,-31.250925
23646,2612.661,3617.38,-29.077325
23647,2612.661,3617.38,-29.077325
23648,2612.661,3617.38,-29.077325
23649,2688.602,3744.51,-29.18885
23650,2688.602,3744.51,-29.18885
23651,2688.602,3744.51,-29.18885
23652,2702.544,3869.17,-29.4375
23653,2702.544,3869.17,-29.4375
23654,2702.544,3869.17,-29.4375
23655,2670.908,3974.18,-29.7552
23656,2670.908,3974.18,-29.7552
23657,2670.908,3974.18,-29.7552
23658,2624.819,4053.74,-30.077975
23659,2624.819,4053.74,-30.077975
23660,2624.819,4053.74,-30.077975
23661,2585.021,4125.58,-30.40965
23662,2585.021,4125.58,-30.40965
23663,2585.021,4125.58,-30.40965
23664,2544.738,4183.17,-30.724275
23665,2544.738,4183.17,-30.724275
23666,2544.738,4183.17,-30.724275
23667,2184.462,3282.87,-30.630925
23668,2184.462,3282.87,-30.630925
23669,2184.462,3282.87,-30.630925
23670,2273.45,3361.35,-29.943975
23671,2273.45,3361.35,-29.943975
23672,2273.45,3361.35,-29.943975
23673,2350.494,3453.14,-29.49815
23674,2350.494,3453.14,-29.49815
23675,2350.494,3453.14,-29.49815
23676,2165.802,3382.53,-30.4868
23677,2165.802,3382.53,-30.4868
23678,2165.802,3382.53,-30.4868
23679,2227.323,3460.68,-29.904875
23680,2227.323,3460.68,-29.904875
23681,2227.323,3460.68,-29.904875
23682,2075.13,3409.74,-31.079575
23683,2075.13,3409.74,-31.079575
23684,2075.13,3409.74,-31.079575
23685,2130.701,3457.53,-30.421525
23686,2130.701,3457.53,-30.421525
23687,2130.701,3457.53,-30.421525
23688,2202.508,3550.11,-29.7615
23689,2202.508,3550.11,-29.7615
23690,2202.508,3550.11,-29.7615
23691,2288.959,3533.31,-29.54865
23692,2288.959,3533.31,-29.54865
23693,2288.959,3533.31,-29.54865
23694,2243.565,3605.55,-29.57065
23695,2243.565,3605.55,-29.57065
23696,2243.565,3605.55,-29.57065
23697,2391.905,3546.39,-29.3254
23698,2391.905,3546.39,-29.3254
23699,2391.905,3546.39,-29.3254
23700,2320.755,3612.18,-29.433075
23701,2320.755,3612.18,-29.433075
23702,2320.755,3612.18,-29.433075
23703,2486.514,3589.76,-29.1912
23704,2486.514,3589.76,-29.1912
23705,2486.514,3589.76,-29.1912
23706,2404.194,3638.9,-29.325725
23707,2404.194,3638.9,-29.325725
23708,2404.194,3638.9,-29.325725
23709,2261.006,3670.58,-29.543325
23710,2261.006,3670.58,-29.543325
23711,2261.006,3670.58,-29.543325
23712,2256.744,3727.33,-29.63635
23713,2256.744,3727.33,-29.63635
23714,2256.744,3727.33,-29.63635
23715,2329.26,3690.6,-29.474425
23716,2329.26,3690.6,-29.474425
23717,2329.26,3690.6,-29.474425
23718,2285.086,3763.45,-29.69365
23719,2285.086,3763.45,-29.69365
23720,2285.086,3763.45,-29.69365
23721,2316.715,3811.9,-29.8019
23722,2316.715,3811.9,-29.8019
23723,2316.715,3811.9,-29.8019
23724,2341.897,3753.49,-29.585575
23725,2341.897,3753.49,-29.585575
23726,2341.897,3753.49,-29.585575
23727,2360.183,3855.11,-29.8811
23728,2360.183,3855.11,-29.8811
23729,2360.183,3855.11,-29.8811
23730,2388.289,3791.61,-29.6213
23731,2388.289,3791.61,-29.6213
23732,2388.289,3791.61,-29.6213
23733,2404.94,3906.76,-29.99075
23734,2404.94,3906.76,-29.99075
23735,2404.94,3906.76,-29.99075
23736,2435.464,3838.89,-29.695025
23737,2435.464,3838.89,-29.695025
23738,2435.464,3838.89,-29.695025
23739,2408.408,3715.79,-29.42275
23740,2408.408,3715.79,-29.42275
23741,2408.408,3715.79,-29.42275
23742,2473.113,3763.49,-29.44485
23743,2473.113,3763.49,-29.44485
23744,2473.113,3763.49,-29.44485
23745,2502.612,3674.17,-29.251975
23746,2502.612,3674.17,-29.251975
23747,2502.612,3674.17,-29.251975
23748,2576.774,3736.19,-29.275325
23749,2576.774,3736.19,-29.275325
23750,2576.774,3736.19,-29.275325
23751,2611.495,3828.32,-29.43875
23752,2611.495,3828.32,-29.43875
23753,2611.495,3828.32,-29.43875
23754,2619.04,3913.63,-29.65445
23755,2619.04,3913.63,-29.65445
23756,2619.04,3913.63,-29.65445
23757,2523.733,3823.9,-29.53195
23758,2523.733,3823.9,-29.53195
23759,2523.733,3823.9,-29.53195
23760,2472.975,3892.14,-29.808875
23761,2472.975,3892.14,-29.808875
23762,2472.975,3892.14,-29.808875
23763,2568.2,3984.36,-29.953775
23764,2568.2,3984.36,-29.953775
23765,2568.2,3984.36,-29.953775
23766,2553.595,4063.25,-30.259075
23767,2553.595,4063.25,-30.259075
23768,2553.595,4063.25,-30.259075
23769,2541.688,3905.91,-29.7436
23770,2541.688,3905.91,-29.7436
23771,2541.688,3905.91,-29.7436
23772,2505.97,4023.97,-30.221975
23773,2505.97,4023.97,-30.221975
23774,2505.97,4023.97,-30.221975
23775,2356.43,4179.61,-31.362675
23776,2356.43,4179.61,-31.362675
23777,2356.43,4179.61,-31.362675
23778,2360.984,4114.84,-31.04685
23779,2360.984,4114.84,-31.04685
23780,2360.984,4114.84,-31.04685
23781,2287.619,4131.93,-31.4457
23782,2287.619,4131.93,-31.4457
23783,2287.619,4131.93,-31.4457
23784,2331.306,4071.08,-30.95015
23785,2331.306,4071.08,-30.95015
23786,2331.306,4071.08,-30.95015
23787,2195.664,4128.69,-31.9343
23788,2195.664,4128.69,-31.9343
23789,2195.664,4128.69,-31.9343
23790,2274.26,4055.82,-31.114525
23791,2274.26,4055.82,-31.114525
23792,2274.26,4055.82,-31.114525
23793,2096.376,4094.89,-32.449625
23794,2096.376,4094.89,-32.449625
23795,2096.376,4094.89,-32.449625
23796,2194.955,4065.24,-31.57855
23797,2194.955,4065.24,-31.57855
23798,2194.955,4065.24,-31.57855
23799,2249.207,4011.11,-30.9815
23800,2249.207,4011.11,-30.9815
23801,2249.207,4011.11,-30.9815
23802,2246.362,3960.4,-30.7036
23803,2246.362,3960.4,-30.7036
23804,2246.362,3960.4,-30.7036
23805,2217.096,3919.95,-30.5849
23806,2217.096,3919.95,-30.5849
23807,2217.096,3919.95,-30.5849
23808,2177.294,3886.65,-30.534525
23809,2177.294,3886.65,-30.534525
23810,2177.294,3886.65,-30.534525
23811,2137.018,3851.41,-30.4616
23812,2137.018,3851.41,-30.4616
23813,2137.018,3851.41,-30.4616
23814,2104.438,3809.8,-30.30805
23815,2104.438,3809.8,-30.30805
23816,2104.438,3809.8,-30.30805
23817,2203.927,4005.13,-31.16685
23818,2203.927,4005.13,-31.16685
23819,2203.927,4005.13,-31.16685
23820,2151.299,4038.74,-31.689975
23821,2151.299,4038.74,-31.689975
23822,2151.299,4038.74,-31.689975
23823,2199.548,3960.3,-30.908125
23824,2199.548,3960.3,-30.908125
23825,2199.548,3960.3,-30.908125
23826,2151.929,3985.95,-31.336425
23827,2151.929,3985.95,-31.336425
23828,2151.929,3985.95,-31.336425
23829,2098.005,4024.37,-31.979125
23830,2098.005,4024.37,-31.979125
23831,2098.005,4024.37,-31.979125
23832,2014.116,4024.79,-32.76275
23833,2014.116,4024.79,-32.76275
23834,2014.116,4024.79,-32.76275
23835,2155.151,3936.39,-30.9764
23836,2155.151,3936.39,-30.9764
23837,2155.151,3936.39,-30.9764
23838,2101.614,3908.75,-31.083675
23839,2101.614,3908.75,-31.083675
23840,2101.614,3908.75,-31.083675
23841,2053.585,3868.73,-31.0734
23842,2053.585,3868.73,-31.0734
23843,2053.585,3868.73,-31.0734
23844,2082.848,3971.15,-31.704525
23845,2082.848,3971.15,-31.704525
23846,2082.848,3971.15,-31.704525
23847,2007.058,3947.81,-32.24465
23848,2007.058,3947.81,-32.24465
23849,2007.058,3947.81,-32.24465
23850,1954.916,3893.29,-32.389975
23851,1954.916,3893.29,-32.389975
23852,1954.916,3893.29,-32.389975
23853,1837.283,3897.43,-34.5855
23854,1837.283,3897.43,-34.5855
23855,1837.283,3897.43,-34.5855
23856,1727.012,3830.43,-37.144675
23857,1727.012,3830.43,-37.144675
23858,1727.012,3830.43,-37.144675
23859,1629.648,3731.39,-39.703675
23860,1629.648,3731.39,-39.703675
23861,1629.648,3731.39,-39.703675
23862,2025.223,3807.18,-30.6786
23863,2025.223,3807.18,-30.6786
23864,2025.223,3807.18,-30.6786
23865,2044.305,3737.92,-30.0014
23866,2044.305,3737.92,-30.0014
23867,2044.305,3737.92,-30.0014
23868,2002.548,3693.61,-29.940725
23869,2002.548,3693.61,-29.940725
23870,2002.548,3693.61,-29.940725
23871,1972.994,3643.62,-30.327575
23872,1972.994,3643.62,-30.327575
23873,1972.994,3643.62,-30.327575
23874,1924.445,3828.21,-32.13545
23875,1924.445,3828.21,-32.13545
23876,1924.445,3828.21,-32.13545
23877,1972.232,3759.27,-30.56275
23878,1972.232,3759.27,-30.56275
23879,1972.232,3759.27,-30.56275
23880,1835.319,3818.81,-34.049975
23881,1835.319,3818.81,-34.049975
23882,1835.319,3818.81,-34.049975
23883,1893.838,3760.69,-31.9359
23884,1893.838,3760.69,-31.9359
23885,1893.838,3760.69,-31.9359
23886,1936.598,3698.19,-30.265725
23887,1936.598,3698.19,-30.265725
23888,1936.598,3698.19,-30.265725
23889,1807.26,3756.21,-34.442525
23890,1807.26,3756.21,-34.442525
23891,1807.26,3756.21,-34.442525
23892,1727.936,3735.02,-36.842175
23893,1727.936,3735.02,-36.842175
23894,1727.936,3735.02,-36.842175
23895,1867.411,3693.27,-32.24995
23896,1867.411,3693.27,-32.24995
23897,1867.411,3693.27,-32.24995
23898,1789.614,3683.98,-34.74745
23899,1789.614,3683.98,-34.74745
23900,1789.614,3683.98,-34.74745
23901,1918.198,3624.3,-31.3244
23902,1918.198,3624.3,-31.3244
23903,1918.198,3624.3,-31.3244
23904,1846.273,3629.55,-33.097
23905,1846.273,3629.55,-33.097
23906,1846.273,3629.55,-33.097
23907,1885.376,3569.19,-32.538225
23908,1885.376,3569.19,-32.538225
23909,1885.376,3569.19,-32.538225
23910,1856.493,3520.8,-33.5605
23911,1856.493,3520.8,-33.5605
23912,1856.493,3520.8,-33.5605
23913,1816.438,3479.89,-34.663075
23914,1816.438,3479.89,-34.663075
23915,1816.438,3479.89,-34.663075
23916,1780.364,3444.61,-35.569325
23917,1780.364,3444.61,-35.569325
23918,1780.364,3444.61,-35.569325
23919,1756.906,3402.93,-36.147125
23920,1756.906,3402.93,-36.147125
23921,1756.906,3402.93,-36.147125
23922,1728.038,3358.23,-36.74275
23923,1728.038,3358.23,-36.74275
23924,1728.038,3358.23,-36.74275
23925,1688.78,3318.02,-37.4373
23926,1688.78,3318.02,-37.4373
23927,1688.78,3318.02,-37.4373
23928,1650.224,3281.29,-37.96915
23929,1650.224,3281.29,-37.96915
23930,1650.224,3281.29,-37.96915
23931,1620.04,3239.8,-38.143325
23932,1620.04,3239.8,-38.143325
23933,1620.04,3239.8,-38.143325
23934,1588.115,3194.1,-38.132275
23935,1588.115,3194.1,-38.132275
23936,1588.115,3194.1,-38.132275
23937,1551.507,3150.03,-38.113125
23938,1551.507,3150.03,-38.113125
23939,1551.507,3150.03,-38.113125
23940,1513.849,3109.6,-37.951075
23941,1513.849,3109.6,-37.951075
23942,1513.849,3109.6,-37.951075
23943,1479.723,3066.46,-37.632025
23944,1479.723,3066.46,-37.632025
23945,1479.723,3066.46,-37.632025
23946,1440.156,3020.34,-37.2005
23947,1440.156,3020.34,-37.2005
23948,1440.156,3020.34,-37.2005
23949,1382.969,2986.24,-36.711525
23950,1382.969,2986.24,-36.711525
23951,1382.969,2986.24,-36.711525
23952,1353.277,2932.78,-36.1366
23953,1353.277,2932.78,-36.1366
23954,1353.277,2932.78,-36.1366
23955,1323.443,2884.7,-35.895625
23956,1323.443,2884.7,-35.895625
23957,1323.443,2884.7,-35.895625
23958,1287.158,2842.02,-35.867875
23959,1287.158,2842.02,-35.867875
23960,1287.158,2842.02,-35.867875
23961,1247.233,2802.91,-35.92655
23962,1247.233,2802.91,-35.92655
23963,1247.233,2802.91,-35.92655
23964,1217.254,2760.19,-35.975775
23965,1217.254,2760.19,-35.975775
23966,1217.254,2760.19,-35.975775
23967,1161.922,2736.76,-36.1035
23968,1161.922,2736.76,-36.1035
23969,1161.922,2736.76,-36.1035
23970,1138.899,2686.58,-36.09465
23971,1138.899,2686.58,-36.09465
23972,1138.899,2686.58,-36.09465
23973,1099.96,2654.2,-36.15525
23974,1099.96,2654.2,-36.15525
23975,1099.96,2654.2,-36.15525
23976,1066.367,2605.02,-36.163475
23977,1066.367,2605.02,-36.163475
23978,1066.367,2605.02,-36.163475
23979,1029.834,2558.25,-36.1783
23980,1029.834,2558.25,-36.1783
23981,1029.834,2558.25,-36.1783
23982,999.372,2513.69,-36.1769
23983,999.372,2513.69,-36.1769
23984,999.372,2513.69,-36.1769
23985,965.185,2472.78,-36.190875
23986,965.185,2472.78,-36.190875
23987,965.185,2472.78,-36.190875
23988,928.335,2436.7,-36.22025
23989,928.335,2436.7,-36.22025
23990,928.335,2436.7,-36.22025
23991,894.848,2398.47,-36.235025
23992,894.848,2398.47,-36.235025
23993,894.848,2398.47,-36.235025
23994,865.873,2358.43,-36.233225
23995,865.873,2358.43,-36.233225
23996,865.873,2358.43,-36.233225
23997,833.087,2318.39,-36.2408
23998,833.087,2318.39,-36.2408
23999,833.087,2318.39,-36.2408
24000,797.551,2277.47,-36.254175
24001,797.551,2277.47,-36.254175
24002,797.551,2277.47,-36.254175
24003,760.601,2235.98,-36.2683
24004,760.601,2235.98,-36.2683
24005,760.601,2235.98,-36.2683
24006,728.174,2193.88,-36.2707
24007,728.174,2193.88,-36.2707
24008,728.174,2193.88,-36.2707
24009,695.98,2151.12,-36.27215
24010,695.98,2151.12,-36.27215
24011,695.98,2151.12,-36.27215
24012,662.266,2106.13,-36.272975
24013,662.266,2106.13,-36.272975
24014,662.266,2106.13,-36.272975
24015,618.435,2068.52,-36.3062
24016,618.435,2068.52,-36.3062
24017,618.435,2068.52,-36.3062
24018,581.209,2032.62,-36.327175
24019,581.209,2032.62,-36.327175
24020,581.209,2032.62,-36.327175
24021,547.661,1987.7,-36.3283
24022,547.661,1987.7,-36.3283
24023,547.661,1987.7,-36.3283
24024,497.952,1945.16,-36.361125
24025,497.952,1945.16,-36.361125
24026,497.952,1945.16,-36.361125
24027,476.725,1895.35,-36.334175
24028,476.725,1895.35,-36.334175
24029,476.725,1895.35,-36.334175
24030,436.693,1866.05,-36.366125
24031,436.693,1866.05,-36.366125
24032,436.693,1866.05,-36.366125
24033,401.674,1828.16,-36.3786
24034,401.674,1828.16,-36.3786
24035,401.674,1828.16,-36.3786
24036,371.63,1784.95,-35.07265
24037,371.63,1784.95,-35.07265
24038,371.63,1784.95,-35.07265
24039,333.719,1741.72,-34.014425
24040,333.719,1741.72,-34.014425
24041,333.719,1741.72,-34.014425
24042,287.356,1702.01,-33.771
24043,287.356,1702.01,-33.771
24044,287.356,1702.01,-33.771
24045,232.053,1665.21,-34.32145
24046,232.053,1665.21,-34.32145
24047,232.053,1665.21,-34.32145
24048,223.606,1609.21,-30.385175
24049,223.606,1609.21,-30.385175
24050,223.606,1609.21,-30.385175
24051,184.578,1570.76,-29.77365
24052,184.578,1570.76,-29.77365
24053,184.578,1570.76,-29.77365
24054,130.952,1536.58,-30.421725
24055,130.952,1536.58,-30.421725
24056,130.952,1536.58,-30.421725
24057,118.913,1483.0,-26.899275
24058,118.913,1483.0,-26.899275
24059,118.913,1483.0,-26.899275
24060,82.484,1449.32,-26.50435
24061,82.484,1449.32,-26.50435
24062,82.484,1449.32,-26.50435
24063,45.587,1403.57,-25.172925
24064,45.587,1403.57,-25.172925
24065,45.587,1403.57,-25.172925
24066,-8.278,1365.48,-25.524225
24067,-8.278,1365.48,-25.524225
24068,-8.278,1365.48,-25.524225
24069,-27.09,1317.25,-22.85545
24070,-27.09,1317.25,-22.85545
24071,-27.09,1317.25,-22.85545
24072,-60.683,1284.47,-22.352425
24073,-60.683,1284.47,-22.352425
24074,-60.683,1284.47,-22.352425
24075,-96.632,1244.0,-21.3837
24076,-96.632,1244.0,-21.3837
24077,-96.632,1244.0,-21.3837
24078,-130.049,1206.08,-20.459375
24079,-130.049,1206.08,-20.459375
24080,-130.049,1206.08,-20.459375
24081,-156.151,1161.92,-18.5751
24082,-156.151,1161.92,-18.5751
24083,-156.151,1161.92,-18.5751
24084,-190.164,1119.6,-17.3364
24085,-190.164,1119.6,-17.3364
24086,-190.164,1119.6,-17.3364
24087,-228.172,1077.82,-16.392675
24088,-228.172,1077.82,-16.392675
24089,-228.172,1077.82,-16.392675
24090,-279.2,1041.09,-16.674325
24091,-279.2,1041.09,-16.674325
24092,-279.2,1041.09,-16.674325
24093,-296.046,993.09,-13.89815
24094,-296.046,993.09,-13.89815
24095,-296.046,993.09,-13.89815
24096,-387.195,469.04,-23.256875
24097,-387.195,469.04,-23.256875
24098,-387.195,469.04,-23.256875
24099,1699.421,3660.16,-37.4593
24100,1699.421,3660.16,-37.4593
24101,1699.421,3660.16,-37.4593
24102,1770.515,3623.63,-35.3467
24103,1770.515,3623.63,-35.3467
24104,1770.515,3623.63,-35.3467
24105,1809.958,3576.37,-34.374875
24106,1809.958,3576.37,-34.374875
24107,1809.958,3576.37,-34.374875
24108,1785.025,3531.9,-35.192675
24109,1785.025,3531.9,-35.192675
24110,1785.025,3531.9,-35.192675
24111,1730.144,3504.74,-36.612475
24112,1730.144,3504.74,-36.612475
24113,1730.144,3504.74,-36.612475
24114,1701.321,3458.48,-37.33765
24115,1701.321,3458.48,-37.33765
24116,1701.321,3458.48,-37.33765
24117,1696.904,3406.95,-37.44205
24118,1696.904,3406.95,-37.44205
24119,1696.904,3406.95,-37.44205
24120,1658.924,3374.87,-38.2274
24121,1658.924,3374.87,-38.2274
24122,1658.924,3374.87,-38.2274
24123,1631.912,3334.59,-38.649125
24124,1631.912,3334.59,-38.649125
24125,1631.912,3334.59,-38.649125
24126,1579.796,3314.74,-39.633425
24127,1579.796,3314.74,-39.633425
24128,1579.796,3314.74,-39.633425
24129,1705.286,3578.4,-37.16925
24130,1705.286,3578.4,-37.16925
24131,1705.286,3578.4,-37.16925
24132,1562.704,3250.71,-39.22345
24133,1562.704,3250.71,-39.22345
24134,1562.704,3250.71,-39.22345
24135,1528.461,3203.04,-39.03115
24136,1528.461,3203.04,-39.03115
24137,1528.461,3203.04,-39.03115
24138,1486.38,3165.65,-38.870375
24139,1486.38,3165.65,-38.870375
24140,1486.38,3165.65,-38.870375
24141,1456.238,3123.43,-38.405575
24142,1456.238,3123.43,-38.405575
24143,1456.238,3123.43,-38.405575
24144,1426.97,3076.57,-37.8354
24145,1426.97,3076.57,-37.8354
24146,1426.97,3076.57,-37.8354
24147,1387.25,3042.8,-37.37315
